Design_ID,Chassis_Type,Wheel_Configuration,Footprint_Area,Volume_to_Weight_Ratio,Chassis_Weight_Percentage,Power_Density,Power_Efficiency,Energy_Efficiency,Motor_Power_Density,Battery_Energy_Density,Motor_to_Weight_Ratio,Battery_to_Weight_Ratio,Agility_Score,Stability_Factor,Speed_to_Size_Ratio,Wheel_to_Chassis_Ratio,Terrain_Adaptability (ratio),Torque_to_Weight_Ratio,Operational_Endurance,Operational_Range,Control_Responsiveness,Control_Precision,Sensor_Coverage_Ratio,Sensor_Range_Efficiency
1216,chassis_hub_12WD_mini,12WD,1750,3.189550425,30.37667072,2.171428571,0.000175439,0.40530303,0.018095238,0.088,5.540704739,267.3147023,0.387298335,0.875,0.02,0.96,0.48,0.60055305,0.000612394,0.00321,211.2269298,0.0001126,8.290627036,10.12
12160,chassis_hub_8WD_heavy_duty,8WD,1350,2.22715736,25.38071066,2.507122507,0,0.336993243,0.020952381,0.18187404,4.467005076,1015.228426,0,0.882352941,0,1.538461538,0.769230769,0.726787259,0,0.0399,82.41541995,0.000112994,185.0849655,222.4444444
12161,chassis_hub_2WD_simple,2WD,375,0.900900901,12.01201201,0.59,0,2.559121622,0.074736842,0.168821293,0.426426426,6006.006006,0,1.071428571,0,0.75,0.375,0.038873207,0,1.13625,1545.024565,4.02E-05,17.35565682,20.24
12162,chassis_hub_8WD_universal,8WD,1125,2.754237288,30.13182674,2.871794872,0.000238095,1.200757576,0.022105263,0.097777778,6.327683616,414.3126177,0.45704364,0.833333333,0.022222222,1.107692308,0.553846154,0.472787646,0.00040678,0.00317,414.2597115,0.00010989,48.61285741,55.61111111
12163,chassis_hub_16WD_extreme,16WD,2100,3.079178886,25.65982405,2.428571429,0.000980392,3.449494949,0.027567568,0.093176471,5.982404692,161.2903226,0.630059859,0.760869565,0.166666667,1,0.5,0.207061232,0.004222874,0.05464,1586.22522,0.000119048,144.1071133,166.8333333
12164,chassis_hub_16WD_advanced,16WD,2400,3.692307692,23.07692308,3.083333333,0.01472973,52.98148148,0.042285714,0.086055777,9.107692308,69.23076923,1.698436955,0.869565217,3.633333333,1,0.5,0.066383477,0.018110769,0.22888,24102.38322,0.000123077,8.42450923,10.125
12165,chassis_hub_2WD_mini_robot,2WD,240,2.953846154,46.15384615,1.041666667,0.01,35.90740741,0.084210526,0.09,2.461538462,1384.615385,0.451753951,0.857142857,0.1,0.5,0.25,0.048278892,0.059815385,0.03878,31228.80902,3.97E-05,26.04634762,30.375
12166,chassis_hub_4WD_tracked,4WD,600,2.054794521,34.24657534,0.833333333,0,0.775945946,0.02173913,0.168181818,1.369863014,3424.657534,0,1.111111111,0,0.67,0.335,0.228374041,0,0.17226,359.8998399,8.53E-05,277.6274482,333.6666667
12167,chassis_hub_4WD_light,4WD,700,2.766798419,39.5256917,1.071428571,0.010666667,36.59034997,0.015306122,0.150901961,2.371541502,2055.335968,0.623609564,0.833333333,0.228571429,0.9,0.45,0.066669715,1.751905138,4.22399,7825.729076,0.000148544,62.07938466,71.5
12168,chassis_hub_8WD_heavy_duty,8WD,1350,2.336884154,26.63115846,2.792022792,0.000816327,2.615909091,0.023902439,0.132,5.219707057,292.942743,0.62252972,0.882352941,0.088888889,1.538461538,0.769230769,0.282055446,0.005177097,0.03453,642.0435415,0.000117647,11.23267897,13.5
12169,chassis_hub_4WD_small,4WD,540,2.025,29.16666667,0.740740741,0,3.094144144,0.007912088,0.159520958,1.2,2500,0,1,0,0.744444444,0.372222222,0.179788583,0,0.41214,611.8297278,0.000202479,11.44753056,13.35
1217,chassis_hub_2WD_mini_robot,2WD,240,1.465648855,22.90076336,0.15625,0,0.382179054,0.01,0.18187404,0.183206107,6106.870229,0,0.857142857,0,0.75,0.375,0.179663817,0,0.04525,84.97635108,0.000101378,107.2938023,125.125
12170,chassis_hub_16WD_advanced,16WD,2400,3.658536585,22.86585366,2.666666667,0.01703125,61.26190476,0.033684211,0.05625,7.804878049,26.67682927,1.572447071,0.869565217,3.633333333,1,0.5,0.058600713,0.011963415,0.15438,27053.69545,0.000123077,138.8137241,166.8333333
12171,chassis_hub_12WD_mini,12WD,1750,2.697841727,25.69373073,2.342857143,0,0.221921922,0.01952381,0.165465839,5.056526208,1233.299075,0,0.875,0,0.96,0.48,0.725671942,0,0.05912,112.1687834,0.00011544,41.00255762,50.05
12172,chassis_hub_4WD_compact,4WD,616,1.905154639,30.92783505,1.352813853,0.166666667,599.7586036,0.015789474,0.168181818,2.06185567,3436.426117,1.118033989,1.1,4.464285714,0.777777778,0.388888889,0.012468936,45.77319588,133.14641,164470.3569,0.000151515,70.27720153,89.375
12173,chassis_hub_12WD_robust,12WD,1500,2.843601896,33.17535545,2.8125,0.000148148,0.338095238,0.021428571,0.055702918,6.398104265,41.46919431,0.421307489,0.75,0.02,0.9,0.45,0.711098318,0.000127962,0.00071,171.9521457,0.00011391,8.677828408,10.12
12174,chassis_hub_2WD_mini_robot,2WD,240,3.764705882,58.82352941,0.192708333,0,1.836419753,0.015789474,0.0845953,0.588235294,1764.705882,0,0.857142857,0,0.4,0.2,0.169212784,0,0.00595,787.9625282,9.87E-05,17.17129584,20.025
12175,chassis_hub_4WD_light,4WD,700,3.888888889,55.55555556,4.428571429,0.052258065,187.9429012,0.065263158,0.086631016,13.77777778,500,3,0.833333333,4.628571429,0.8,0.4,0.0784532,0.6804,1.21787,48153.26561,0.00013369,12.55231514,14.45714286
12176,chassis_hub_2WD_mini,2WD,264,4.4,62.5,1.003787879,0.028301887,104.8035714,0.077272727,0.055445545,3.541666667,729.1666667,0.699854212,0.857142857,0.272727273,0.525,0.2625,0.040861042,0.3555,0.17607,85656.16189,3.99E-05,399.4424857,455
12177,chassis_hub_2WD_mini_robot,2WD,240,0.905660377,14.1509434,0.921875,0,0.685630631,0.074736842,0.168181818,0.669811321,4716.981132,0,0.857142857,0,0.45,0.225,0.092515566,0,0.15221,693.4070248,3.88E-05,21.69457102,25.3
12178,chassis_hub_2WD_mini_robot,2WD,240,2.430379747,37.97468354,0.416666667,0,14.36647727,0.029090909,0.1056,0.810126582,2784.810127,0,0.857142857,0,0.45,0.225,0.047171228,0,0.15171,9123.776642,5.86E-05,17.17129584,20.025
12179,chassis_hub_2WD_basic,2WD,375,1.382488479,23.04147465,0.49,0,3.079594595,0.053636364,0.168181818,0.543778802,4608.294931,0,1.071428571,0,0.75,0.375,0.049711129,0,0.68367,1854.029478,4.02E-05,17.35565682,20.24
1218,chassis_hub_4WD_standard,4WD,600,3.658536585,48.7804878,5.166666667,0.045806452,164.450041,0.065263158,0.137191011,15.12195122,1341.463415,3.972125096,1.111111111,4.733333333,0.7,0.35,0.086107171,2.462487805,4.01587,48153.26561,0.00013369,69.40686205,83.41666667
12180,chassis_hub_16WD_advanced,16WD,2400,3.636363636,22.72727273,2.291666667,0.000909091,3.198484848,0.02972973,0.132,6.666666667,166.6666667,0.659380473,0.869565217,0.166666667,1,0.5,0.225850121,0.003272727,0.04222,1502.739682,0.000119048,7.016957482,8.433333333
12181,chassis_hub_2WD_simple,2WD,375,3.529411765,47.05882353,0.6,0,2.590909091,0.075789474,0.132,1.694117647,2588.235294,0,1.071428571,0,0.7,0.35,0.152291506,0,0.0342,1699.527022,3.65E-05,343.3401675,400.4
12182,chassis_hub_8WD_versatile,8WD,1000,2.366863905,29.58579882,6.166666667,0.021216216,76.29365079,0.042285714,0.05625,11.6765286,69.03353057,2.505992817,0.833333333,3.925,1.2,0.6,0.085107022,0.033443787,0.19226,24102.38322,0.000123077,53.05289389,62.5625
12183,chassis_hub_12WD_mini,12WD,1750,3.197320341,30.45066991,3.142857143,0.000848485,3.070707071,0.0275,0.093176471,8.038976857,267.9658952,0.687386354,0.875,0.14,0.96,0.48,0.272340585,0.005831912,0.04864,1502.739682,0.000119048,41.00255762,50.05
12184,chassis_hub_2WD_mini_robot,2WD,240,1.714285714,26.78571429,0.791666667,0,1.369164619,0.055454545,0.097097416,1.089285714,2946.428571,0,0.857142857,0,0.75,0.375,0.14709975,0,0.06687,849.7635108,3.77E-05,26.04634762,30.375
12185,chassis_hub_8WD_all_terrain,8WD,1125,1.841939547,22.67002519,4.376068376,0.02453125,88.21592342,0.036571429,0.168821293,6.44836272,2518.891688,2.001275104,0.892857143,3.488888889,1.107692308,0.553846154,0.048415703,4.940161209,39.16787,27053.69545,0.000123077,11.80112323,13.5
12186,chassis_hub_16WD_extreme,16WD,2100,3.032490975,25.27075812,1.80952381,0.000131579,0.422979798,0.019487179,0.093176471,4.389891697,158.8447653,0.301226227,0.760869565,0.016666667,1,0.5,0.475817242,0.000545848,0.0067,211.2269298,0.0001126,144.1071133,166.8333333
12187,chassis_hub_4WD_compact,4WD,616,2.442290749,39.64757709,1.172438672,0.001538462,7.799211712,0.012871287,0.155789474,2.290748899,2643.171806,0.387298335,1.1,0.035714286,1,0.5,0.148611789,0.216634361,0.69257,1660.003137,0.000152462,14.20989569,18.07142857
12188,chassis_hub_2WD_simple,2WD,375,2.654867257,35.39823009,0.783333333,0.131914894,473.3756757,0.098947368,0.151020408,1.663716814,4424.778761,0.795394909,1.071428571,1.24,0.75,0.375,0.010414142,31.09985841,35.0298,254929.0532,4.37E-05,13.73703667,16.02
12189,chassis_hub_2WD_basic,2WD,375,2.97029703,49.5049505,0.59,0,0.761994949,0.074736842,0.093176471,1.405940594,2178.217822,0,1.071428571,0,0.5,0.25,0.194191089,0,0.01207,693.4070248,3.88E-05,85.83504186,100.1
1219,chassis_hub_16WD_advanced,16WD,2400,3.373155306,21.08222066,2.041666667,0.000408163,1.307905405,0.023902439,0.164079823,5.509486999,702.7406887,0.476280485,0.869565217,0.066666667,1,0.5,0.297714181,0.015280394,0.19357,642.0435415,0.000117647,138.8137241,166.8333333
12190,chassis_hub_8WD_versatile,8WD,1000,2.23880597,27.98507463,4.583333333,0.001272727,4.606060606,0.0275,0.0924,8.208955224,410.4477612,0.933333333,0.833333333,0.175,1.2,0.6,0.27809903,0.015985075,0.08512,1502.739682,0.000119048,8.490583019,10.0125
12191,chassis_hub_2WD_mini_robot,2WD,240,1.72972973,27.02702703,0.947916667,0.005494505,15.43570844,0.066363636,0.097097416,1.315315315,2972.972973,0.319438282,0.857142857,0.05,0.75,0.375,0.051241955,0.867891892,0.75388,8790.657008,3.99E-05,26.04634762,30.375
12192,chassis_hub_12WD_mini,12WD,1750,3.006872852,28.63688431,2.857142857,0.000133333,0.62040887,0.024390244,0.150901961,6.872852234,595.6471936,0.364005494,0.875,0.02,0.96,0.48,0.52571732,0.006350515,0.07162,313.7588348,0.000119048,6.562047683,8.01
12193,chassis_hub_16WD_advanced,16WD,2400,3.558191253,22.23869533,1.583333333,0,0.191558442,0.019487179,0.0924,4.507042254,163.0837658,0,0.869565217,0,1,0.5,0.756035285,0,0.00354,90.99006208,0.000114943,8.42450923,10.125
12194,chassis_hub_tracked_small,2WD,700,2.971698113,51.88679245,1.904761905,0.0075,25.87203112,0.056470588,0.097097416,4.528301887,1556.603774,0.948683298,1,0.257142857,0.888888889,0.444444444,0.101767123,0.622018868,1.26359,3893.461904,0.000116713,62.07938466,71.5
12195,chassis_hub_2WD_mini,2WD,264,2.514285714,35.71428571,0.142045455,0,0.382016632,0.01,0.111213873,0.285714286,1547.619048,0,0.857142857,0,0.75,0.375,0.28019,0,0.00735,84.97635108,0.000101378,99.86062142,113.75
12196,chassis_hub_4WD_standard,4WD,600,3.680981595,49.0797546,0.458333333,0,0.531926407,0.005851064,0.0924,1.349693252,1349.693252,0,1.111111111,0,0.8,0.4,0.577569571,0,0.00983,93.47398619,0.000200452,16.84901846,20.25
12197,chassis_hub_4WD_light,4WD,700,2.857142857,40.81632653,0.392857143,0,0.445608108,0.005851064,0.155789474,0.897959184,2448.979592,0,0.833333333,0,0.67,0.335,0.384260571,0,0.03957,93.47398619,0.000200452,248.3175386,286
12198,chassis_hub_4WD_tracked,4WD,600,1.578947368,26.31578947,0.441666667,0,0.441344916,0.005638298,0.170769231,0.557894737,3684.210526,0,1.111111111,0,0.67,0.335,0.247746947,0,0.13717,89.22516864,0.000209998,16.84901846,20.25
12199,chassis_hub_16WD_extreme,16WD,2100,3.023758099,25.19798416,2.380952381,0.0026,9.452380952,0.025,0.055445545,5.759539237,25.19798416,0.73528411,0.760869565,0.433333333,1,0.5,0.112963571,0.001347732,0.01588,4792.666201,0.000113475,7.284535398,8.433333333
122,chassis_hub_16WD_advanced,16WD,2400,3.67816092,22.98850575,3.083333333,0.01472973,52.98295455,0.042285714,0.1056,9.072796935,168.5823755,1.698436955,0.869565217,3.633333333,1,0.5,0.066129134,0.042096552,0.5595,24102.38322,0.000123077,8.42450923,10.125
1220,chassis_hub_12WD_mini,12WD,1750,3.285356696,31.28911139,2.857142857,0.002533333,9.070987654,0.025,0.0845953,7.509386733,112.640801,0.844097151,0.875,0.38,0.96,0.48,0.147283855,0.00342428,0.02939,4792.666201,0.000113475,8.290627036,10.12
12200,chassis_hub_12WD_mini,12WD,1750,3.143712575,29.94011976,2.514285714,0,0.161752662,0.020952381,0.137191011,6.323353293,263.4730539,0,0.875,0,0.96,0.48,1.028817413,0,0.00395,82.41541995,0.000112994,9.953667834,12.15
12201,chassis_hub_8WD_versatile,8WD,1000,2.23880597,27.98507463,4.083333333,0.000612245,1.885714286,0.023902439,0.055702918,7.313432836,65.29850746,0.730296743,0.833333333,0.075,1.2,0.6,0.395193358,0.00080597,0.00396,642.0435415,0.000117647,12.87897424,15.1875
12202,chassis_hub_8WD_versatile,8WD,1000,2.086956522,26.08695652,5.5,0.00969697,34.95734797,0.037714286,0.18187404,9.182608696,1391.304348,1.686548085,0.833333333,1.6,1.2,0.6,0.102330261,0.717245217,4.13895,11556.78375,0.000117647,12.87897424,15.1875
12203,chassis_hub_8WD_versatile,8WD,1000,1.719197708,21.48997135,4.25,0.001372549,4.967406692,0.027567568,0.170769231,5.845272206,2005.730659,0.788810638,0.833333333,0.175,1.2,0.6,0.202314842,0.219868195,1.54387,1586.22522,0.000119048,10.72717855,12.65
12204,chassis_hub_2WD_basic,2WD,375,3.296703297,54.94505495,0.706666667,0.028301887,99.81481481,0.089473684,0.085443038,1.868131868,989.010989,0.494871659,1.071428571,0.24,0.5,0.25,0.021553077,0.602901099,0.539,85656.16189,3.99E-05,85.83504186,100.1
12205,chassis_hub_12WD_mini,12WD,1750,3.084606345,29.37720329,2.4,0.00015873,0.80010395,0.020487805,0.160333333,5.922444183,763.8072855,0.331662479,0.875,0.02,0.96,0.48,0.442509236,0.006472385,0.07697,414.2597115,0.00010989,164.0102305,200.2
12206,chassis_hub_2WD_basic,2WD,375,1.604278075,26.73796791,0.183333333,0.036363636,146.9124437,0.02,0.16,0.235294118,4278.074866,0.202030509,1.071428571,0.08,0.5,0.25,0.006817457,12.4328984,26.09165,49440.78608,0.000104655,13.73703667,16.02
12207,chassis_hub_8WD_versatile,8WD,1000,2.242990654,28.03738318,5.083333333,0.00295082,10.67929293,0.0305,0.088,9.121495327,411.2149533,1.232882801,0.833333333,0.45,1.2,0.6,0.190633944,0.015745794,0.08458,3529.786891,0.000118519,10.72717855,12.65
12208,chassis_hub_2WD_mini_robot,2WD,240,2.258823529,35.29411765,0.947916667,0.005494505,14.92037037,0.076842105,0.085443038,1.717647059,1058.823529,0.377964473,0.857142857,0.05,0.725,0.3625,0.066915965,0.125364706,0.08057,8790.657008,3.99E-05,21.69457102,25.3
12209,chassis_hub_2WD_mini_robot,2WD,240,1.054945055,16.48351648,0.296875,0,0.338963964,0.021904762,0.168181818,0.252747253,5494.505495,0,0.857142857,0,0.75,0.375,0.140095,0,0.07525,133.3475048,5.96E-05,17.17129584,20.025
1221,chassis_hub_2WD_basic,2WD,375,1.079136691,17.98561151,0.916666667,0.254545455,918.0470077,0.1,0.170769231,0.791366906,5035.971223,0,1.071428571,2.8,0.725,0.3625,0.003174815,102.4497842,285.32901,509858.1065,4.37E-05,17.35565682,20.24
12210,chassis_hub_4WD_light,4WD,700,3.783783784,54.05405405,1.214285714,0.004705882,17.11640212,0.038636364,0.086006826,3.675675676,486.4864865,0.5,0.833333333,0.114285714,0.67,0.335,0.093295697,0.069275676,0.1294,8343.132652,8.89E-05,12.55231514,14.45714286
12211,chassis_hub_12WD_robust,12WD,1500,1.949634444,22.74573517,2.5,0.000666667,2.261936937,0.019512195,0.165465839,3.899268887,974.8172218,0.458257569,0.75,0.08,1.25,0.625,0.210313209,0.051938262,0.60258,834.3132652,0.000111111,8.677828408,10.12
12212,chassis_hub_16WD_advanced,16WD,2400,3.490909091,21.81818182,2.125,0.000980392,3.4495842,0.027567568,0.160333333,5.934545455,472.7272727,0.630059859,0.869565217,0.166666667,1,0.5,0.205404742,0.024610909,0.33185,1586.22522,0.000119048,34.70343103,41.70833333
12213,chassis_hub_2WD_mini_robot,2WD,240,0.738461538,11.53846154,1.119791667,0.004651163,13.17226512,0.090526316,0.170769231,0.661538462,5384.615385,0.202030509,0.857142857,0.05,0.725,0.3625,0.024893804,2.0016,4.09394,8034.127739,3.83E-05,21.69457102,25.3
12214,chassis_hub_16WD_extreme,16WD,2100,2.892561983,24.1046832,1.904761905,0.0005,1.696465696,0.019512195,0.160333333,4.407713499,447.6584022,0.425998216,0.760869565,0.066666667,1,0.5,0.23773697,0.011900826,0.1632,834.3132652,0.000111111,36.02677832,41.70833333
12215,chassis_hub_4WD_tracked,4WD,600,1.960784314,32.67973856,2.416666667,0.000689655,1.563513514,0.02815534,0.168181818,3.790849673,3267.973856,0.657342198,1.111111111,0.033333333,0.9,0.45,0.346117059,0.180117647,0.3471,377.6726715,0.000133636,69.40686205,83.41666667
12216,chassis_hub_16WD_advanced,16WD,2400,3.243243243,20.27027027,2.541666667,0.00204918,7.416216216,0.032972973,0.166760563,6.594594595,1351.351351,0.81340378,0.869565217,0.416666667,1,0.5,0.137823189,0.14777027,2.1952,3529.786891,0.000118519,5.553935715,6.675
12217,chassis_hub_2WD_mini,2WD,264,3.105882353,44.11764706,0.696022727,0,0.208333333,0.049166667,0.097777778,1.735294118,3235.294118,0,0.857142857,0,0.75,0.375,0.605704853,0,0.00055,131.1063702,3.75E-05,24.24188912,27.61363636
12218,chassis_hub_2WD_basic,2WD,375,2.586206897,43.10344828,0.273333333,0,1.663108108,0.03,0.151020408,0.568965517,4310.344828,0,1.071428571,0,0.75,0.375,0.116665319,0,0.12307,679.8108087,5.73E-05,13.73703667,16.02
12219,chassis_hub_2WD_basic,2WD,375,3.191489362,53.19148936,0.29,0.011494253,37.5094697,0.031818182,0.1056,0.744680851,2340.425532,0.24743583,1.071428571,0.04,0.75,0.375,0.03338434,0.462255319,0.3961,14021.09793,6.00E-05,85.83504186,100.1
1222,chassis_hub_4WD_compact,4WD,616,2.235483871,36.29032258,2.615440115,0.000689655,3.16042966,0.032954545,0.150901961,4.677419355,2096.774194,0.5,1.1,0.035714286,0.744444444,0.372222222,0.253074839,0.115548387,0.36484,1083.448476,0.000125557,11.24716052,14.30357143
12220,chassis_hub_2WD_simple,2WD,375,2.727272727,36.36363636,0.59,0,1.706126126,0.064545455,0.154166667,1.290909091,4545.454545,0,1.071428571,0,0.5,0.25,0.1176798,0,0.09469,1545.024565,4.02E-05,17.35565682,20.24
12221,chassis_hub_12WD_robust,12WD,1500,2.898550725,33.81642512,2.5,0.0005,1.628787879,0.021052632,0.132,5.797101449,265.7004831,0.482182538,0.75,0.06,0.9,0.45,0.312675797,0.002869565,0.0215,834.3132652,0.000111111,10.41853905,12.15
12222,chassis_hub_2WD_basic,2WD,375,2.43902439,40.6504065,0.54,0,1.985765766,0.059090909,0.154166667,1.056910569,4065.04065,0,1.071428571,0,0.75,0.375,0.117998715,0,0.11021,1171.29565,3.95E-05,17.35565682,20.24
12223,chassis_hub_2WD_mini,2WD,264,2.707692308,38.46153846,1.003787879,0.04245283,149.7212121,0.089473684,0.132,2.179487179,2820.512821,0.742307489,0.857142857,0.409090909,0.75,0.375,0.025145256,2.579538462,1.97632,85656.16189,3.99E-05,99.86062142,113.75
12224,chassis_hub_4WD_tracked,4WD,600,3.75,62.5,0.616666667,0.002702703,9.689393939,0.008409091,0.097777778,1.85,1375,0.471404521,1.111111111,0.033333333,0.9,0.45,0.178971363,0.015975,0.02558,1382.902809,0.000215603,11.10787143,13.35
12225,chassis_hub_12WD_mini,12WD,1750,3.240740741,30.86419753,3.142857143,0.000848485,3.071428571,0.0275,0.055702918,8.148148148,43.20987654,0.7,0.875,0.14,0.96,0.48,0.276039037,0.000933333,0.00645,1502.739682,0.000119048,41.00255762,50.05
12226,chassis_hub_2WD_mini_robot,2WD,240,0.849557522,13.27433628,0.354166667,0.191176471,703.1674174,0.028421053,0.165465839,0.238938053,5309.734513,0,0.857142857,0.65,0.75,0.375,0.003471381,81.72812389,187.3238,163154.5941,0.000102459,21.69457102,25.3
12227,chassis_hub_2WD_basic,2WD,375,4.47761194,74.62686567,0.616666667,0,2.322530864,0.077894737,0.086631016,2.208955224,1343.283582,0,1.071428571,0,0.5,0.25,0.172714134,0,0.01505,2073.999077,3.96E-05,343.3401675,400.4
12228,chassis_hub_2WD_mini,2WD,264,1.072081218,15.2284264,0.142045455,0,0.382207207,0.01,0.168181818,0.121827411,5076.142132,0,0.857142857,0,0.75,0.375,0.119471878,0,0.08485,84.97635108,0.000101378,20.19159818,23
12229,chassis_hub_4WD_small,4WD,540,2.467005076,35.53299492,0.751028807,0,2.614285714,0.007019231,0.055702918,1.482233503,177.6649746,0,1,0,1.111111111,0.555555556,0.278767716,0,0.00549,364.1843618,0.00020247,17.36423175,20.25
1223,chassis_hub_2WD_mini_robot,2WD,240,2.285714286,35.71428571,0.354166667,0.102941176,375.0227027,0.028421053,0.154166667,0.642857143,5952.380952,0.377964473,0.857142857,0.35,0.4,0.2,0.009339667,24.666,20.81376,163154.5941,0.000102459,429.1752093,500.5
12230,chassis_hub_16WD_extreme,16WD,2100,3.10880829,25.90673575,3.142857143,0.006742424,24.27546296,0.037714286,0.086055777,7.816432272,66.6173205,1.230519278,0.760869565,1.483333333,1,0.5,0.087105699,0.00711473,0.10487,11556.78375,0.000117647,8.745761372,10.125
12231,chassis_hub_2WD_mini_robot,2WD,240,2.823529412,44.11764706,0.84375,0,1.191358025,0.059090909,0.0845953,1.911764706,1323.529412,0,0.857142857,0,0.45,0.225,0.213438853,0,0.00386,1171.29565,3.95E-05,429.1752093,500.5
12232,chassis_hub_12WD_mini,12WD,1750,3.361075544,32.01024328,2.171428571,0.000175439,0.407407407,0.019487179,0.09,5.838668374,115.2368758,0.396862697,0.875,0.02,0.96,0.48,0.632849117,9.22E-05,0.00044,211.2269298,0.0001126,164.0102305,200.2
12233,chassis_hub_16WD_extreme,16WD,2100,2.761341223,23.01117686,2.333333333,0.000408163,1.30792042,0.025789474,0.165465839,5.154503616,788.9546351,0.460130663,0.760869565,0.066666667,1,0.5,0.278532071,0.025751479,0.34843,642.0435415,0.000117647,144.1071133,166.8333333
12234,chassis_hub_12WD_mini,12WD,1750,2.847071584,27.11496746,2.571428571,0.000148148,0.338795045,0.021428571,0.16,5.856832972,867.6789588,0.403112887,0.875,0.02,0.96,0.48,0.650940325,0.01026898,0.06017,171.9521457,0.00011391,9.953667834,12.15
12235,chassis_hub_12WD_robust,12WD,1500,3,35,3.125,0.002533333,9.070987654,0.027027027,0.0845953,7.5,112.5,0.844097151,0.75,0.38,0.9,0.45,0.14709975,0.00342,0.02939,4792.666201,0.000113475,171.6700837,200.2
12236,chassis_hub_12WD_robust,12WD,1500,2.201834862,25.68807339,4,0.022708333,81.68144144,0.033684211,0.154166667,7.04587156,458.7155963,1.650757402,0.75,4.36,1.25,0.625,0.052901928,0.4176,4.53332,27053.69545,0.000123077,8.677828408,10.12
12237,chassis_hub_2WD_mini,2WD,264,1.328301887,18.86792453,0.696022727,0,2.053096847,0.053636364,0.16,0.742138365,5031.446541,0,0.857142857,0,0.5,0.25,0.067844748,0,0.36463,1854.029478,4.02E-05,15.98168986,18.20454545
12238,chassis_hub_2WD_simple,2WD,375,4.761904762,63.49206349,0.166666667,0.02,87.92592593,0.018181818,0.09,0.634920635,1428.571429,0.24743583,1.071428571,0.04,0.75,0.375,0.031132222,0.123428571,0.09496,20394.32426,9.72E-05,13.73703667,16.02
12239,chassis_hub_tracked_small,2WD,700,3.727810651,65.0887574,0.595238095,0.32,1148.109259,0.015789474,0.085443038,1.775147929,532.5443787,1.095445115,1,3.428571429,0.744444444,0.372222222,0.011025228,3.680946746,6.19979,164470.3569,0.000151515,9.935182241,11.44285714
1224,chassis_hub_4WD_compact,4WD,616,2.8875,46.875,0.901875902,0,1.158004158,0.02173913,0.111213873,2.083333333,677.0833333,0,1.1,0,1.111111111,0.555555556,0.347318854,0,0.02228,359.8998399,8.53E-05,281.1088061,357.5
12240,chassis_hub_16WD_extreme,16WD,2100,2.951510892,24.5959241,1.952380952,0.000121951,0.231367731,0.01952381,0.137191011,4.609978918,154.6029515,0.353219061,0.760869565,0.016666667,1,0.5,0.66158707,0.00075896,0.00565,112.1687834,0.00011544,36.02677832,41.70833333
12241,chassis_hub_12WD_mini,12WD,1750,3.326996198,31.68567807,4.228571429,0.014144144,50.86342593,0.038947368,0.086055777,11.25475285,114.0684411,1.772004515,0.875,3.14,0.96,0.48,0.082032814,0.028653992,0.21973,24102.38322,0.000123077,9.953667834,12.15
12242,chassis_hub_2WD_simple,2WD,375,1.162790698,15.50387597,0.743333333,0.040358744,141.2897362,0.080909091,0.170769231,0.689922481,5426.356589,0.428571429,1.071428571,0.36,0.75,0.375,0.007602054,17.54246512,43.91285,84636.44568,4.03E-05,17.35565682,20.24
12243,chassis_hub_4WD_light,4WD,700,3.846153846,54.94505495,0.785714286,0.001818182,3.753968254,0.010576923,0.0525,2.417582418,192.3076923,0.424918293,0.833333333,0.028571429,0.9,0.45,0.258636923,0.004549451,0.00473,773.2847948,0.000146853,12.55231514,14.45714286
12244,chassis_hub_12WD_mini,12WD,1750,3.361075544,32.01024328,3.142857143,0.000848485,3.071428571,0.02972973,0.05625,8.450704225,44.81434059,0.712390342,0.875,0.14,0.96,0.48,0.286288886,0.00096799,0.00774,1502.739682,0.000119048,8.290627036,10.12
12245,chassis_hub_12WD_mini,12WD,1750,3.431372549,32.67973856,3.771428571,0.006464646,23.30555556,0.037714286,0.09,10.35294118,117.6470588,1.385640646,0.875,1.28,0.96,0.48,0.115372353,0.003011765,0.02517,11556.78375,0.000117647,6.562047683,8.01
12246,chassis_hub_4WD_tracked,4WD,600,1.729106628,28.8184438,0.916666667,0.003636364,13.50161411,0.010891089,0.165465839,1.268011527,3458.213256,0.384900179,1.111111111,0.066666667,0.67,0.335,0.061044277,1.005095101,3.59683,3776.726715,0.000146998,277.6274482,333.6666667
12247,chassis_hub_4WD_small,4WD,540,2.219178082,31.96347032,1.131687243,0,1.580675676,0.012087912,0.151020408,2.00913242,2283.105023,0,1,0,0.744444444,0.372222222,0.286587032,0,0.11697,433.3793905,0.000148875,71.52920155,83.41666667
12248,chassis_hub_2WD_mini_robot,2WD,240,2.042553191,31.91489362,0.453125,0.011494253,35.00883838,0.036842105,0.093176471,0.744680851,2340.425532,0.24743583,0.857142857,0.05,0.7,0.35,0.03338434,0.693191489,0.55454,14021.09793,6.00E-05,107.2938023,125.125
12249,chassis_hub_16WD_advanced,16WD,2400,3.672532517,22.95332823,2.666666667,0.01703125,61.26190476,0.033684211,0.055445545,7.834736037,26.77888294,1.572447071,0.869565217,3.633333333,1,0.5,0.058824894,0.006004591,0.10292,27053.69545,0.000123077,138.8137241,166.8333333
